YEAR,MONTH,MONTH_CATEGORY,WEEK,DAY_CATEGORY,AGE_BUCKET,GENDER,RACE,PROVINCE,TOTAL_RECORDS,TOTAL_VIEWTIME_MINUTES,TOTAL_VIEWTIME_HOURS,AVG_VIEWTIME_MINUTES,AVG_VIEWTIME_HOURS
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,female,black,Limpopo,1,1,0.02,1,0.02
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,female,coloured,WesternCape,2,30,0.5,15,0.25
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,female,white,EasternCape,1,3,0.05,3,0.05
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,female,white,Gauteng,1,3,0.05,3,0.05
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,None,Gauteng,8,110,1.83,13.75,0.23
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,None,Mpumalanga,4,127,2.12,31.75,0.53
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,black,EasternCape,5,24,0.4,4.8,0.08
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,black,FreeState,1,68,1.13,68,1.13
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,black,Gauteng,16,66,1.1,4.13,0.07
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,black,Limpopo,1,37,0.62,37,0.62
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,black,NorthWest,1,5,0.08,5,0.08
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,black,WesternCape,2,27,0.45,13.5,0.23
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,coloured,EasternCape,2,34,0.57,17,0.28
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,coloured,KwazuluNatal,2,90,1.5,45,0.75
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,coloured,Mpumalanga,1,0,0,0,0
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,coloured,WesternCape,2,9,0.15,4.5,0.08
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,indian_asian,Gauteng,2,0,0,0,0
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,indian_asian,KwazuluNatal,6,66,1.1,11,0.18
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,indian_asian,Limpopo,1,4,0.07,4,0.07
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,white,FreeState,3,2,0.03,0.67,0.01
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,white,Gauteng,15,117,1.95,7.8,0.13
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,white,KwazuluNatal,1,1,0.02,1,0.02
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,white,Mpumalanga,1,4,0.07,4,0.07
2016,Mar,Normal_month,11,Weekday,Middle Adulthood,male,white,WesternCape,2,6,0.1,3,0.05
2016,Mar,Normal_month,11,Weekday,Middle Childhood,female,black,Gauteng,1,10,0.17,10,0.17
2016,Mar,Normal_month,11,Weekday,Middle Childhood,female,black,Limpopo,1,3,0.05,3,0.05
2016,Mar,Normal_month,11,Weekday,Middle Childhood,female,white,EasternCape,1,0,0,0,0
2016,Mar,Normal_month,11,Weekday,Middle Childhood,male,indian_asian,EasternCape,3,165,2.75,55,0.92
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,None,Gauteng,4,1,0.02,0.25,0
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,None,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,black,Gauteng,5,89,1.48,17.8,0.3
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,black,Mpumalanga,4,0,0,0,0
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,black,NorthWest,1,7,0.12,7,0.12
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,coloured,Gauteng,2,10,0.17,5,0.08
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,coloured,Mpumalanga,2,4,0.07,2,0.03
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,coloured,WesternCape,1,6,0.1,6,0.1
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,indian_asian,Gauteng,2,2,0.03,1,0.02
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,white,FreeState,3,13,0.22,4.33,0.07
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,white,Gauteng,1,6,0.1,6,0.1
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,white,NorthWest,1,5,0.08,5,0.08
2016,Mar,Normal_month,11,Weekday,Young Adulthood,female,white,WesternCape,1,4,0.07,4,0.07
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,None,EasternCape,1,1,0.02,1,0.02
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,None,Gauteng,7,56,0.93,8,0.13
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,None,Limpopo,2,1,0.02,0.5,0.01
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,None,NorthWest,3,0,0,0,0
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,None,WesternCape,7,72,1.2,10.29,0.17
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,EasternCape,4,7,0.12,1.75,0.03
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,FreeState,7,56,0.93,8,0.13
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,Gauteng,64,800,13.33,12.5,0.21
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,KwazuluNatal,7,86,1.43,12.29,0.2
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,Limpopo,8,19,0.32,2.38,0.04
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,Mpumalanga,18,152,2.53,8.44,0.14
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,NorthWest,9,102,1.7,11.33,0.19
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,NorthernCape,2,19,0.32,9.5,0.16
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,black,WesternCape,7,55,0.92,7.86,0.13
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,coloured,Gauteng,6,254,4.23,42.33,0.71
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,coloured,Limpopo,2,1,0.02,0.5,0.01
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,coloured,NorthernCape,4,3,0.05,0.75,0.01
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,coloured,WesternCape,23,144,2.4,6.26,0.1
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,indian_asian,EasternCape,2,10,0.17,5,0.08
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,indian_asian,FreeState,1,10,0.17,10,0.17
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,indian_asian,Gauteng,36,331,5.52,9.19,0.15
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,indian_asian,KwazuluNatal,8,54,0.9,6.75,0.11
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,indian_asian,Limpopo,13,125,2.08,9.62,0.16
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,indian_asian,Mpumalanga,2,45,0.75,22.5,0.38
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,other,WesternCape,3,54,0.9,18,0.3
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,EasternCape,4,0,0,0,0
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,FreeState,2,51,0.85,25.5,0.43
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,Gauteng,17,137,2.28,8.06,0.13
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,KwazuluNatal,2,17,0.28,8.5,0.14
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,Limpopo,3,7,0.12,2.33,0.04
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,Mpumalanga,6,78,1.3,13,0.22
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,NorthWest,1,0,0,0,0
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,NorthernCape,2,3,0.05,1.5,0.03
2016,Mar,Normal_month,11,Weekday,Young Adulthood,male,white,WesternCape,2,10,0.17,5,0.08
2016,Mar,Normal_month,11,Weekday,Young Old,male,None,Gauteng,1,129,2.15,129,2.15
2016,Mar,Normal_month,11,Weekday,Young Old,male,indian_asian,Gauteng,3,22,0.37,7.33,0.12
2016,Mar,Normal_month,11,Weekday,Young Old,male,white,NorthernCape,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Adolescence,male,black,FreeState,1,2,0.03,2,0.03
2016,Mar,Normal_month,11,Weekend,Adolescence,male,black,Gauteng,5,7,0.12,1.4,0.02
2016,Mar,Normal_month,11,Weekend,Adolescence,male,coloured,EasternCape,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Adolescence,male,indian_asian,Gauteng,2,8,0.13,4,0.07
2016,Mar,Normal_month,11,Weekend,Adolescence,male,indian_asian,KwazuluNatal,1,25,0.42,25,0.42
2016,Mar,Normal_month,11,Weekend,Adolescence,male,white,Gauteng,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Adolescence,male,white,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Adolescence,male,white,WesternCape,1,21,0.35,21,0.35
2016,Mar,Normal_month,11,Weekend,Childhood,None,None,None,17,288,4.8,16.94,0.28
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,female,black,Gauteng,1,3,0.05,3,0.05
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,female,coloured,WesternCape,2,12,0.2,6,0.1
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,female,indian_asian,Gauteng,1,3,0.05,3,0.05
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,female,indian_asian,WesternCape,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,female,white,EasternCape,2,8,0.13,4,0.07
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,female,white,KwazuluNatal,1,23,0.38,23,0.38
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,None,Gauteng,4,173,2.88,43.25,0.72
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,None,Mpumalanga,2,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,None,WesternCape,2,8,0.13,4,0.07
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,black,EasternCape,2,8,0.13,4,0.07
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,black,Gauteng,13,96,1.6,7.38,0.12
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,black,KwazuluNatal,3,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,black,Mpumalanga,2,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,black,NorthWest,4,51,0.85,12.75,0.21
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,black,WesternCape,2,5,0.08,2.5,0.04
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,coloured,EasternCape,1,4,0.07,4,0.07
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,coloured,FreeState,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,coloured,WesternCape,10,199,3.32,19.9,0.33
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,indian_asian,EasternCape,1,84,1.4,84,1.4
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,indian_asian,Gauteng,5,124,2.07,24.8,0.41
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,indian_asian,KwazuluNatal,2,2,0.03,1,0.02
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,indian_asian,Limpopo,4,53,0.88,13.25,0.22
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,indian_asian,WesternCape,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,other,WesternCape,1,5,0.08,5,0.08
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,white,EasternCape,1,3,0.05,3,0.05
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,white,FreeState,1,19,0.32,19,0.32
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,white,Gauteng,7,47,0.78,6.71,0.11
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,white,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,white,Mpumalanga,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,white,NorthWest,1,13,0.22,13,0.22
2016,Mar,Normal_month,11,Weekend,Middle Adulthood,male,white,WesternCape,6,96,1.6,16,0.27
2016,Mar,Normal_month,11,Weekend,Middle Childhood,female,white,EasternCape,1,17,0.28,17,0.28
2016,Mar,Normal_month,11,Weekend,Middle Childhood,male,indian_asian,EasternCape,2,5,0.08,2.5,0.04
2016,Mar,Normal_month,11,Weekend,Middle Childhood,male,indian_asian,FreeState,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Middle Childhood,male,white,KwazuluNatal,1,1,0.02,1,0.02
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,None,FreeState,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,None,Gauteng,2,18,0.3,9,0.15
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,black,Gauteng,4,23,0.38,5.75,0.1
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,black,KwazuluNatal,1,1,0.02,1,0.02
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,black,Mpumalanga,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,black,NorthernCape,3,70,1.17,23.33,0.39
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,coloured,WesternCape,3,18,0.3,6,0.1
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,white,FreeState,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,female,white,Gauteng,1,3,0.05,3,0.05
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,None,EasternCape,1,7,0.12,7,0.12
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,None,Gauteng,3,2,0.03,0.67,0.01
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,None,KwazuluNatal,3,3,0.05,1,0.02
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,None,Limpopo,2,19,0.32,9.5,0.16
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,None,Mpumalanga,2,3,0.05,1.5,0.03
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,None,WesternCape,6,55,0.92,9.17,0.15
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,EasternCape,8,210,3.5,26.25,0.44
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,FreeState,5,37,0.62,7.4,0.12
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,Gauteng,49,280,4.67,5.71,0.1
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,KwazuluNatal,5,1,0.02,0.2,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,Limpopo,10,100,1.67,10,0.17
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,Mpumalanga,12,63,1.05,5.25,0.09
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,NorthWest,6,18,0.3,3,0.05
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,NorthernCape,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,black,WesternCape,3,12,0.2,4,0.07
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,coloured,EasternCape,2,24,0.4,12,0.2
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,coloured,FreeState,1,1,0.02,1,0.02
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,coloured,Gauteng,2,1,0.02,0.5,0.01
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,coloured,Limpopo,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,coloured,Mpumalanga,2,2,0.03,1,0.02
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,coloured,NorthernCape,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,coloured,WesternCape,18,137,2.28,7.61,0.13
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,indian_asian,EasternCape,3,5,0.08,1.67,0.03
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,indian_asian,FreeState,1,69,1.15,69,1.15
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,indian_asian,Gauteng,28,595,9.92,21.25,0.35
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,indian_asian,KwazuluNatal,8,31,0.52,3.88,0.06
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,indian_asian,Limpopo,9,13,0.22,1.44,0.02
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,indian_asian,Mpumalanga,5,32,0.53,6.4,0.11
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,indian_asian,WesternCape,1,1,0.02,1,0.02
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,other,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,other,Limpopo,1,6,0.1,6,0.1
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,other,WesternCape,2,0,0,0,0
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,white,EasternCape,1,13,0.22,13,0.22
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,white,Gauteng,14,374,6.23,26.71,0.45
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,white,KwazuluNatal,2,22,0.37,11,0.18
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,white,Mpumalanga,3,79,1.32,26.33,0.44
2016,Mar,Normal_month,11,Weekend,Young Adulthood,male,white,WesternCape,2,20,0.33,10,0.17
2016,Mar,Normal_month,11,Weekend,Young Old,female,black,NorthernCape,1,9,0.15,9,0.15
2016,Mar,Normal_month,11,Weekend,Young Old,male,white,Gauteng,2,2,0.03,1,0.02
2016,Mar,Normal_month,12,Weekday,Adolescence,female,None,Gauteng,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Adolescence,male,black,Gauteng,2,30,0.5,15,0.25
2016,Mar,Normal_month,12,Weekday,Adolescence,male,black,Mpumalanga,2,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Adolescence,male,black,WesternCape,1,1,0.02,1,0.02
2016,Mar,Normal_month,12,Weekday,Adolescence,male,coloured,EasternCape,5,65,1.08,13,0.22
2016,Mar,Normal_month,12,Weekday,Adolescence,male,indian_asian,Gauteng,3,7,0.12,2.33,0.04
2016,Mar,Normal_month,12,Weekday,Adolescence,male,indian_asian,KwazuluNatal,1,34,0.57,34,0.57
2016,Mar,Normal_month,12,Weekday,Adolescence,male,white,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Childhood,None,None,None,26,427,7.12,16.42,0.27
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,None,KwazuluNatal,1,18,0.3,18,0.3
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,black,FreeState,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,black,Gauteng,2,2,0.03,1,0.02
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,black,KwazuluNatal,2,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,black,Limpopo,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,black,Mpumalanga,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,indian_asian,EasternCape,1,13,0.22,13,0.22
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,indian_asian,WesternCape,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,white,EasternCape,1,2,0.03,2,0.03
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,white,Gauteng,2,3,0.05,1.5,0.03
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,female,white,WesternCape,2,5,0.08,2.5,0.04
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,None,Gauteng,4,91,1.52,22.75,0.38
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,None,KwazuluNatal,4,2,0.03,0.5,0.01
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,None,Limpopo,1,4,0.07,4,0.07
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,None,Mpumalanga,2,78,1.3,39,0.65
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,None,NorthWest,1,7,0.12,7,0.12
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,None,WesternCape,7,185,3.08,26.43,0.44
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,black,EasternCape,6,86,1.43,14.33,0.24
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,black,Gauteng,22,118,1.97,5.36,0.09
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,black,KwazuluNatal,2,1,0.02,0.5,0.01
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,black,Limpopo,1,46,0.77,46,0.77
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,black,Mpumalanga,2,4,0.07,2,0.03
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,black,NorthWest,6,142,2.37,23.67,0.39
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,black,WesternCape,3,26,0.43,8.67,0.14
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,coloured,FreeState,1,2,0.03,2,0.03
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,coloured,Gauteng,6,91,1.52,15.17,0.25
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,coloured,KwazuluNatal,2,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,coloured,WesternCape,11,53,0.88,4.82,0.08
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,indian_asian,EasternCape,1,13,0.22,13,0.22
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,indian_asian,FreeState,1,77,1.28,77,1.28
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,indian_asian,Gauteng,12,19,0.32,1.58,0.03
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,indian_asian,KwazuluNatal,3,11,0.18,3.67,0.06
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,indian_asian,Limpopo,1,13,0.22,13,0.22
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,indian_asian,Mpumalanga,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,indian_asian,WesternCape,4,77,1.28,19.25,0.32
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,other,WesternCape,4,22,0.37,5.5,0.09
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,white,EasternCape,1,1,0.02,1,0.02
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,white,FreeState,3,51,0.85,17,0.28
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,white,Gauteng,16,176,2.93,11,0.18
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,white,KwazuluNatal,5,29,0.48,5.8,0.1
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,white,Limpopo,2,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,white,Mpumalanga,7,30,0.5,4.29,0.07
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,white,NorthWest,3,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,white,WesternCape,5,158,2.63,31.6,0.53
2016,Mar,Normal_month,12,Weekday,Middle Adulthood,male,,EasternCape,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Childhood,male,None,Gauteng,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Childhood,male,None,WesternCape,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Childhood,male,black,KwazuluNatal,1,2,0.03,2,0.03
2016,Mar,Normal_month,12,Weekday,Middle Childhood,male,coloured,Limpopo,1,2,0.03,2,0.03
2016,Mar,Normal_month,12,Weekday,Middle Childhood,male,coloured,WesternCape,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Middle Childhood,male,indian_asian,FreeState,2,92,1.53,46,0.77
2016,Mar,Normal_month,12,Weekday,Middle Childhood,male,indian_asian,Gauteng,2,14,0.23,7,0.12
2016,Mar,Normal_month,12,Weekday,Young Adulthood,None,None,None,2,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,None,FreeState,2,13,0.22,6.5,0.11
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,None,Gauteng,6,4,0.07,0.67,0.01
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,black,EasternCape,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,black,Gauteng,7,34,0.57,4.86,0.08
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,black,KwazuluNatal,3,2,0.03,0.67,0.01
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,black,Limpopo,4,1,0.02,0.25,0
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,black,Mpumalanga,6,23,0.38,3.83,0.06
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,black,NorthWest,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,black,NorthernCape,6,45,0.75,7.5,0.13
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,coloured,Gauteng,3,5,0.08,1.67,0.03
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,coloured,KwazuluNatal,1,9,0.15,9,0.15
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,coloured,NorthernCape,1,2,0.03,2,0.03
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,coloured,WesternCape,4,12,0.2,3,0.05
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,indian_asian,Gauteng,5,22,0.37,4.4,0.07
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,indian_asian,Limpopo,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,indian_asian,Mpumalanga,1,102,1.7,102,1.7
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,white,FreeState,1,0,0,0,0
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,white,Gauteng,3,47,0.78,15.67,0.26
2016,Mar,Normal_month,12,Weekday,Young Adulthood,female,white,NorthernCape,1,16,0.27,16,0.27
2016,Mar,Normal_month,12,Weekday,Young Adulthood,male,None,EasternCape,2,59,0.98,29.5,0.49
2016,Mar,Normal_month,12,Weekday,Young Adulthood,male,None,FreeState,2,2,0.03,1,0.02
2016,Mar,Normal_month,12,Weekday,Young Adulthood,male,None,Gauteng,13,142,2.37,10.92,0.18
2016,Mar,Normal_month,12,Weekday,Young Adulthood,male,None,KwazuluNatal,6,26,0.43,4.33,0.07
2016,Mar,Normal_month,12,Weekday,Young Adulthood,male,None,Limpopo,4,23,0.38,5.75,0.1
2016,Mar,Normal_month,12,Weekday,Young Adulthood,male,None,WesternCape,13,68,1.13,5.23,0.09
2016,Mar,Normal_month,12,Weekday,Young Adulthood,male,black,EasternCape,17,171,2.85,10.06,0.17
